type,line of code,function,label
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/saving.py#L13,huggingface__evaluate/save,save results
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/file_utils.py#L111,huggingface__evaluate/url_or_path_parent,extract parent path
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/file_utils.py#L391,huggingface__evaluate/request_etag,retrieve etag
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/file_utils.py#L597,huggingface__evaluate/estimate_dataset_size,calculate total size
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/file_utils.py#L601,huggingface__evaluate/readline,raise error
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/logging.py#L85,huggingface__evaluate/get_verbosity,retrieve logging level
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/logging.py#L113,huggingface__evaluate/set_verbosity_info,configure logging level
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/logging.py#L123,huggingface__evaluate/set_verbosity_warning,set logging level
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/logging.py#L143,huggingface__evaluate/set_verbosity_error,set logging level
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/logging.py#L153,huggingface__evaluate/disable_propagation,disable log propagation
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/utils/logging.py#L160,huggingface__evaluate/enable_propagation,enable log propagation
api,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/visualization.py#L138,huggingface__evaluate/radar_plot,create radar chart
cli,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/metrics/cuad/compute_score.py#L195,,compute evaluation metrics
cli,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/metrics/squad/compute_score.py#L76,,evaluate squad
cli,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/metrics/squad_v2/compute_score.py#L316,,evaluate squad
cli,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/metrics/super_glue/record_evaluation.py#L86,,evaluate prediction accuracy
cli,https://github.com/huggingface/evaluate/blob/5aa3982a9a8c86e506860e381d428a64b0cce73b/src/evaluate/commands/evaluate_cli.py#L136,,create evaluation module
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/logging/evaluation_tracker.py#L402,huggingface__lighteval/push_details_to_hub,upload details
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/main_endpoint.py#L38,huggingface__lighteval/inference_endpoint,evaluate model
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/main_endpoint.py#L166,huggingface__lighteval/tgi,evaluate model
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/main_endpoint.py#L420,huggingface__lighteval/inference_providers,evaluate model
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/dynamic_metrics.py#L78,huggingface__lighteval/normalized_multi_choice_prob_metric,calculate probability
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/dynamic_metrics.py#L103,huggingface__lighteval/probability_metric,calculate probability
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/imports/data_stats_metric.py#L45,huggingface__lighteval/evaluate_batch,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/imports/data_stats_metric.py#L125,huggingface__lighteval/evaluate_batch,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/imports/summac.py#L37,huggingface__lighteval/wait_free_gpu,check gpu availability
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/imports/summac.py#L42,huggingface__lighteval/select_freer_gpu,choose gpu
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/imports/summac.py#L82,huggingface__lighteval/card_to_name,extract model name
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/imports/summac.py#L284,huggingface__lighteval/save_imager_cache,save image cache
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/stderr.py#L109,huggingface__lighteval/bootstrap_stderr_scipy,calculate bootstrap standard error
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/metrics/utils/metric_utils.py#L65,huggingface__lighteval/get_doc,retrieve documentation
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/endpoints/endpoint_model.py#L102,huggingface__lighteval/model_post_init,validate input parameters
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/endpoints/tgi_model.py#L43,huggingface__lighteval/divide_chunks,create chunks
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/endpoints/tgi_model.py#L115,huggingface__lighteval/set_cache_hook,assign cache hook
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/model_input.py#L65,huggingface__lighteval/from_model_args,parse model parameters
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/nanotron/nanotron_model.py#L328,huggingface__lighteval/tok_encode_batch,encode text batch
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/nanotron/nanotron_model.py#L347,huggingface__lighteval/homogeneize_ending_conditions,normalize ending conditions
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/transformers/adapter_model.py#L47,huggingface__lighteval/model_post_init,validate input parameters
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/transformers/transformers_model.py#L152,huggingface__lighteval/model_post_init,validate input parameters
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/models/utils.py#L171,huggingface__lighteval/batched,create batches
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L169,huggingface__lighteval/apps,generate question prompt
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L729,huggingface__lighteval/crows_pair,create doc
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L743,huggingface__lighteval/drop,generate answer options
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L791,huggingface__lighteval/empathetic_dialogue,generate dialogue
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L940,huggingface__lighteval/gsm8k_helm,generate prompt
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1005,huggingface__lighteval/humaneval,create documentation
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1016,huggingface__lighteval/humaneval_for_code_models,generate documentation
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1474,huggingface__lighteval/math_helm,generate answer
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1572,huggingface__lighteval/custom_mmlu_thom,generate multiple choice question
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1959,huggingface__lighteval/natural_qa_closedbook,generate qa prompt
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1968,huggingface__lighteval/natural_qa_openbook_longans,generate qa pair
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1978,huggingface__lighteval/natural_qa_openbook_wiki,generate qa prompt
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L1987,huggingface__lighteval/newsqa,create qa document
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L2272,huggingface__lighteval/record,constructs training data
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L2738,huggingface__lighteval/wmt_14_cs_en,generate translation
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L2748,huggingface__lighteval/wmt_14_de_en,generate translation
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L2758,huggingface__lighteval/wmt_14_fr_en,generate translation
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L2768,huggingface__lighteval/wmt_14_hi_en,generate translation
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/default_prompts.py#L2778,huggingface__lighteval/wmt_14_ru_en,generate translation
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L122,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L158,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L226,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L276,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L323,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L358,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L404,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L451,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L519,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L568,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L625,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L681,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L742,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L809,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L863,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L890,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L962,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L1050,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L1092,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L1144,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L1177,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L1228,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L1261,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L1285,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L1358,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L1384,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L1413,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L1440,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L1494,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions.py#L1524,huggingface__lighteval/get_instruction_args_keys,unimplemented function
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/tasks/extended/ifeval/instructions_registry.py#L153,huggingface__lighteval/conflict_make,establish mutual conflicts
api,https://github.com/huggingface/lighteval/blob/9771f3a02ba28a57f8777902d0c36ea7dd445026/src/lighteval/utils/imports.py#L39,huggingface__lighteval/is_optimum_available,check optimum availability
